epoch,acc,loss,val_acc,val_loss
46,0.8885607798165137,0.22253356057501167,0.8224872427039734,0.4157613665197098
47,0.8884174311926606,0.2206984333830689,0.827590161114615,0.4297903155951495
48,0.8895928899082569,0.2196570389775918,0.8264434378762686,0.4203770815157436
49,0.8916284403669725,0.2174444519572917,0.830628977696233,0.4204006138752606
50,0.8918434633027523,0.2149727776219402,0.8256407316094261,0.4346548779478315
51,0.8912127293577982,0.21607586773915574,0.8289662290006307,0.41810035707424675
52,0.8932196100917431,0.21328319032086965,0.8247233530187489,0.4469961152382041
53,0.8932769495412844,0.21182935815817172,0.8232899489708159,0.4535963588759426
54,0.8945670871559633,0.20947844656611528,0.8266154463620206,0.4486656442500741
55,0.8950544724770643,0.20999635330768762,0.8226592511897254,0.4203556834236125
56,0.8951261467889908,0.20850813281337877,0.8294249182959693,0.4228193921663222
57,0.8966743119266055,0.20585547443393856,0.8298836075913079,0.4552469023275984
58,0.8958428899082569,0.20731407947188943,0.8290809013244653,0.43650011560787083
59,0.8994552752293578,0.2020792207449948,0.8256407316094261,0.4628469847039417
60,0.8974197247706422,0.2023031940102714,0.8280488504099536,0.44163175949510824
61,0.8967889908256881,0.20553093274559722,0.8297115991055559,0.42712463084374963
62,0.8991829128440367,0.20093456035343196,0.8295395906198039,0.45294084246348587
63,0.8993262614678899,0.2013506029442021,0.827762169600367,0.4260773830363617
64,0.9011467889908257,0.19889433317980088,0.8294822544578866,0.44683718665553535
65,0.900272362385321,0.1984726818910706,0.8280488504099536,0.47765666674457924
66,0.9012901376146789,0.19716884003046456,0.8311450031534889,0.46246697879091475
67,0.9019495412844036,0.197315381166585,0.8239206467519065,0.4866151389886494
68,0.9017631880733945,0.19611874464557533,0.8299982799151425,0.446475031248959
69,0.903125,0.1949777571680964,0.826328765552434,0.5044183506160158
70,0.9022505733944954,0.1938240288628624,0.8282781950576228,0.45490769447190527
71,0.9017775229357798,0.19305300507181827,0.8252393784760048,0.47268405347292725
72,0.9039707568807339,0.19255307015937265,0.8289662290006307,0.4557861976506242
73,0.9041141055045872,0.19158445792870785,0.8314890201249928,0.4631349284731146
74,0.9045728211009174,0.19177489639131712,0.8276474972765323,0.5139939510079011
75,0.9064506880733945,0.18739850736915245,0.8265581102001032,0.4933400992155347
76,0.903841743119266,0.19036907553160137,0.8284502035433748,0.45907130061659623
77,0.9061353211009174,0.18823258008021826,0.8287368843529614,0.46345887057608603
78,0.904372133027523,0.1888987975852957,0.8304569692104811,0.4971518439920154
79,0.908572247706422,0.18681659595357306,0.8301702884008945,0.4711734296661605
80,0.9071387614678899,0.18533104965548722,0.8279915142480362,0.4842135057334788
81,0.9071100917431193,0.18651849690295003,0.8304569692104811,0.4717362234136637
82,0.9087155963302752,0.18335238480769575,0.8297115991055559,0.4928914829653952
83,0.909776376146789,0.18221826261665602,0.8293102459721347,0.47807213602862236
84,0.9104644495412844,0.18281343242435485,0.8277048334384496,0.5059737245476986
85,0.9098623853211009,0.18134688536226407,0.829023565162548,0.5152842275020438
86,0.9096473623853211,0.1796400850877986,0.8255260592855914,0.5492830052437866
87,0.9103067660550459,0.1789976653211468,0.8278768419242016,0.5238209507360452
88,0.9105074541284404,0.18026676875017925,0.8321770540680007,0.5030110073167198
89,0.9107511467889908,0.17769310708251704,0.8304569692104811,0.49647094641970363
90,0.9098623853211009,0.17963885069769217,0.8302849607247291,0.4711553800910406
91,0.9104644495412844,0.18024096217502011,0.8244940083710797,0.516660664280763
92,0.9131880733944954,0.17533197955168578,0.8281635227337882,0.4991628171308921
93,0.9126290137614679,0.1755577539427018,0.8318330370964968,0.5190306154023927
94,0.9127006880733946,0.1745187799241223,0.8267874548477725,0.520232201816479
95,0.9126290137614679,0.17568746757044226,0.8302276245628117,0.5403814400823344
96,0.9151662844036698,0.1725659333613761,0.8312023393154062,0.503531252160225
97,0.9149655963302752,0.17311538308559823,0.827246144143111,0.5119696571759685
98,0.9139621559633028,0.1731132633247148,0.8266727825239378,0.550399238707418
99,0.9142775229357798,0.17197971098859785,0.833839802763603,0.49195086590886156
100,0.9148365825688073,0.17249297002979785,0.8295969267817213,0.5060552015193976
101,0.9145642201834863,0.17200463112324066,0.8302849607247291,0.5600781712152837
102,0.9146502293577982,0.171315825379821,0.8287942205148787,0.527322449011677
103,0.9157683486238533,0.17153186208970092,0.83240639871567,0.5479230114733765
104,0.9150946100917431,0.17221199799192335,0.8304569692104811,0.5011210548232492
105,0.9177608944954129,0.16721298974690907,0.8286795481910441,0.5634851854996434
106,0.915625,0.16981886155393888,0.8283928673814575,0.5777726845556221
107,0.916069380733945,0.16817453518945621,0.8325210710395046,0.5554712676775128
108,0.9160980504587156,0.1689820918562147,0.8278195057622842,0.5004225386963765
109,0.9177752293577982,0.16609144228801062,0.8295969267817213,0.5623715647831385
110,0.9179615825688073,0.16702325334088927,0.8319477094203314,0.5527029012227191
111,0.9180189220183487,0.16541824666056953,0.8267874548477725,0.5763703782090475
112,0.9172161697247706,0.1659045414465112,0.8260420847428473,0.5359749329505943
113,0.9158256880733945,0.16833509093987833,0.8320050455822487,0.540152603562467
114,0.9191370412844037,0.1634282829227148,0.8266154463620206,0.5799334477719876
115,0.9183629587155964,0.1645068072414863,0.8314316839630755,0.5485700415598205
116,0.9185923165137615,0.16273112216058674,0.8255833954475087,0.6351687416530832
117,0.9185923165137615,0.16397512905949027,0.8278768419242016,0.5887242673111995
118,0.9193233944954129,0.1634018230352363,0.8297115991055559,0.5659353836209308
119,0.9193233944954129,0.16329792043313796,0.8327504156871739,0.5645817006976367
120,0.9190510321100918,0.16164471158552743,0.8341264835731896,0.5640591451459201
121,0.9189363532110092,0.16298136510608563,0.8356745599449573,0.5619538626360452
122,0.9193377293577981,0.16341828553458898,0.8309156585058196,0.5980740817534339
123,0.9210865825688074,0.16147099456540523,0.8299982799151425,0.5618661661976726
124,0.920670871559633,0.15964875958748845,0.8289662290006307,0.5542428891346064
125,0.9198824541284404,0.1600900609689175,0.8269021271716072,0.577742534730455
126,0.9221330275229358,0.159077293249253,0.8320050455822487,0.5644353582299144
127,0.9213446100917431,0.15975952866922963,0.8326357433633392,0.6034604158842253
128,0.9210435779816514,0.15833658666067987,0.8351585344877014,0.5662159979955191
129,0.9205991972477064,0.15891582683591737,0.8313170116392409,0.5544548199528816
130,0.9210435779816514,0.1579700360405729,0.8341264835731896,0.5731850754647108
131,0.9213302752293578,0.15935638996328166,0.8311450031534889,0.5628319120921113
132,0.9226490825688073,0.15691346813702461,0.8338971389255203,0.5886651775321559
133,0.9205275229357798,0.15805510695459782,0.8295969267817213,0.5695116552127559
134,0.9225487385321101,0.15762126699763931,0.8299982799151425,0.5812890539885075
135,0.924598623853211,0.1546932932749869,0.8305143053723983,0.6063240208301085
136,0.9238675458715596,0.15569994210739782,0.8297115991055559,0.612764868835629
137,0.923079128440367,0.15729543440078103,0.8280488504099536,0.5888005175741563
138,0.9223193807339449,0.15489415337818616,0.8313170116392409,0.5845373576163834
139,0.9224340596330275,0.15535950158731243,0.8316610286107448,0.5853479949038787
140,0.9227924311926605,0.1553420766978738,0.8359039045926265,0.5837442402609863
141,0.9248996559633027,0.15175351182408972,0.8310876669915715,0.5931885045750901
142,0.9240538990825689,0.1543335552007994,0.8293675821340519,0.6121111804688156
143,0.9231077981651377,0.15351811430305926,0.8324637348775873,0.6186715601835954
144,0.9234518348623854,0.15408328994190099,0.832578407201422,0.585025736054818
145,0.9253583715596331,0.15218858944098337,0.8293102459721347,0.6115718410004307
146,0.9248709862385321,0.15369155399251405,0.8301129522389771,0.5998236569277552
147,0.9235665137614679,0.15273234639103192,0.8316610286107448,0.6226643718961496
148,0.9251003440366973,0.1514029987015411,0.8329224241729258,0.6109725824361218
149,0.9260894495412844,0.14814315095432787,0.8351011983257841,0.6126541381076114
150,0.9262614678899083,0.14927068446472355,0.8305716415343157,0.6586406932266184
151,0.9253727064220183,0.15305218242638566,0.8324637348775873,0.613639972412397
152,0.9267488532110092,0.15031443603652947,0.8341838197351069,0.6450249875988219
153,0.9254587155963303,0.15034845095883986,0.83240639871567,0.5963656928450912
154,0.9275802752293578,0.148637408775773,0.8320050455822487,0.640249637082167
155,0.9257024082568808,0.14961307339659688,0.8335531219540164,0.6019037419398198
156,0.9255303899082569,0.14913127339239993,0.8346998451923628,0.6021373605493203
157,0.9268061926605504,0.148084262085207,0.8297689352674732,0.6291987092989463
158,0.9254873853211009,0.15114732251605104,0.8300556160770598,0.5916316840132319
159,0.9256880733944954,0.14873390512652013,0.8337824666016856,0.594471924554199
160,0.9265625,0.1479585788430595,0.8333237773063471,0.6264393244456222
161,0.9264048165137615,0.14765572196616014,0.829023565162548,0.6158317100235929
162,0.9267775229357799,0.14922479931670968,0.8369359555071384,0.6189153323660311
163,0.9268778669724771,0.14962439898926436,0.8303422968866464,0.627100693743384
164,0.9264191513761468,0.14799822250278583,0.8318330370964968,0.6145933690157911
165,0.9282396788990825,0.14683720378777645,0.8317183647726621,0.5719574069180806
166,0.9277952981651376,0.14372080124662592,0.8377959979358982,0.6544575534359828
167,0.9260751146788991,0.14985910392763657,0.8291382374863827,0.6487399634811338
168,0.9274082568807339,0.14451911252872043,0.8302849607247291,0.6639206870270278
169,0.9267918577981651,0.14882046515677433,0.8366492746975518,0.6234009828882646
170,0.9276662844036697,0.1459424142388268,0.8336677942778511,0.648668186673223
171,0.930088876146789,0.14189047868824947,0.8303996330485637,0.615383443821235
172,0.9287413990825688,0.14438993980811157,0.8321197179060834,0.6814820591610388
173,0.9268348623853211,0.14754042717106983,0.8328650880110086,0.6438805866211424
174,0.9304042431192661,0.14181996144358616,0.8293102459721347,0.6161368065529423
175,0.927637614678899,0.14559938934633782,0.832062381744166,0.6184718362386034
176,0.928526376146789,0.14549848119164346,0.8330370964967605,0.6523252618596552
177,0.9287413990825688,0.1440148457735264,0.8336677942778511,0.6362271618524893
178,0.9287987385321101,0.14275199653695064,0.8323490625537526,0.6503945953986369
179,0.9299741972477065,0.1424623215049847,0.832062381744166,0.6729065155492931
180,0.9312356651376147,0.14077517405160866,0.8305143053723983,0.6422525896514016
181,0.9290997706422018,0.14350640779775525,0.8286222120291268,0.658803491887406
182,0.9294008027522935,0.14417997504223498,0.8332664411444298,0.6539119855368524
183,0.9303469036697247,0.1413882033566735,0.8346998451923628,0.6471193396822195
184,0.928841743119266,0.14377110247850555,0.8326357433633392,0.6687528544572452
185,0.9292717889908257,0.14218089288835406,0.830972994667737,0.6821579491556957
186,0.9305762614678899,0.14107080597522317,0.8299982799151425,0.6939368828892756
187,0.9302322247706422,0.14218369823978752,0.8300556160770598,0.6711872927296105
188,0.9311783256880733,0.1394399352207216,0.8314316839630755,0.6833523894920182
189,0.9290424311926605,0.14397953748788445,0.8287942205148787,0.6734204226202883
190,0.9304472477064221,0.14091174863983766,0.8291955736483,0.6465723287224938
191,0.9297878440366972,0.14147489078977324,0.83240639871567,0.7060735425602056
192,0.9311926605504587,0.140907065273442,0.8294249182959693,0.7169510396747576
193,0.9293147935779816,0.14288438839587989,0.8315463562869102,0.6380989027846256
194,0.9307769495412844,0.14015420250287022,0.8345278367066109,0.6396249686350458
195,0.9301175458715596,0.1418972310725463,0.8300556160770598,0.6715108246016186
196,0.9315366972477064,0.1403910395076259,0.8297689352674732,0.6671806205598809
197,0.9304329128440367,0.13992275447935001,0.8344131643827762,0.676650135854918
198,0.9313073394495412,0.13888405058832,0.8326930795252566,0.6877613024214103
199,0.9312213302752294,0.14050439941726728,0.8357318961068746,0.6829306685971436
200,0.9322391055045871,0.13996699666924808,0.830628977696233,0.6921329837726216
201,0.932726490825688,0.13731340880339127,0.8355025514592053,0.6873245468367664
202,0.9328985091743119,0.13770465314486535,0.8314316839630755,0.6884710783942308
203,0.9311496559633028,0.14016366537613367,0.8273608164669457,0.6562889018538837
204,0.9324397935779817,0.1393260903778238,0.8317183647726621,0.6753929909281307
205,0.932052752293578,0.13953710726094903,0.827418152628863,0.6827382561087965
206,0.932009747706422,0.1378057749209276,0.8301702884008945,0.6730799570070496
207,0.9326261467889908,0.13667082883195456,0.8318903732584141,0.7201529971646394
208,0.9322391055045871,0.13817763491768664,0.8303422968866464,0.6981358400390999
209,0.9330705275229357,0.1355809119491573,0.8295969267817213,0.716856589743007
210,0.932052752293578,0.13846769193571848,0.8315463562869102,0.7074764310026239
211,0.9320814220183486,0.13775182362996177,0.8293675821340519,0.6691853478041548
212,0.932726490825688,0.13737167700027209,0.827418152628863,0.711113018061643
213,0.9325401376146789,0.13658627734066697,0.8309156585058196,0.6815252717594849
214,0.9325688073394496,0.13700040926881255,0.8263861017143512,0.7647856037029329
215,0.932095756880734,0.1363743943738999,0.8337824666016856,0.7257820085664182
216,0.9333858944954129,0.13679109590551003,0.8324637348775873,0.6958015885390544
217,0.9334288990825688,0.13606362882926804,0.830972994667737,0.7165261802033037
218,0.9336725917431192,0.13437074629828621,0.8265581102001032,0.7527561192733693
219,0.9323537844036697,0.13608517496699227,0.8344705005446935,0.6742889993706535
220,0.9342603211009174,0.1342453961438711,0.8316036924488275,0.6799580919914143
221,0.9352064220183486,0.13402728890731008,0.830628977696233,0.7199212886223955
222,0.9351490825688074,0.13274901498241537,0.8323490625537526,0.7085776667441532
223,0.9322104357798165,0.13740553883664788,0.8265007740381859,0.7534680196666286
224,0.933256880733945,0.13427404146737615,0.830800986181985,0.709206544949712
225,0.933213876146789,0.1347321706359812,0.8282208588957055,0.6861776705546155
226,0.9334432339449541,0.13530010188664865,0.8331517688205952,0.703908171150811
227,0.9337729357798165,0.13673624101857476,0.8310876669915715,0.6969489261899091
228,0.9347620412844037,0.13405893122362947,0.830628977696233,0.6770650194118043
229,0.9345470183486239,0.13560987412940215,0.8301129522389771,0.7216468916224106
230,0.9332425458715596,0.13665054032286425,0.8245513445329969,0.7158572287961681
231,0.9340596330275229,0.13427740306328606,0.8312023393154062,0.7108902569505013
232,0.9333572247706422,0.1342293915323862,0.8323490625537526,0.684921568730892
233,0.9353927752293578,0.13260486267502805,0.8351011983257841,0.7126701661844769
234,0.9331995412844036,0.1366007788487018,0.8316036924488275,0.6548318785952962
235,0.9338876146788991,0.13371157670850703,0.8353878791353707,0.6921229581481373
236,0.9349053899082569,0.1324705691426061,0.8301129522389771,0.6944891675596754
237,0.934461009174312,0.13340001652239386,0.8277048334384496,0.7089999286444623
238,0.9362241972477064,0.1316384222014693,0.8346998451923628,0.7104012457084983
239,0.9348623853211009,0.13341317173572034,0.8321770540680007,0.7098252761324207
240,0.9354214449541285,0.13223728433765639,0.8297115991055559,0.7127721871091104
241,0.9348767201834862,0.13331346944126155,0.827590161114615,0.7060903193350403
242,0.9358228211009174,0.13180442876599027,0.8280488504099536,0.7370350130940858
243,0.9340883027522936,0.1337816151341748,0.8313743478011582,0.7276482649528685
244,0.9359375,0.13259369297222226,0.8351585344877014,0.6890601186856525
245,0.9346330275229358,0.13247970377144172,0.8312023393154062,0.7011870378894965
246,0.9353354357798165,0.13123436248498122,0.8312596754773236,0.7337606827046405
247,0.9352924311926606,0.13287269892205736,0.8355025514592053,0.7079997282085605
248,0.9352207568807339,0.13147781101897052,0.8271888079811938,0.7342792065289527
249,0.9361811926605504,0.13234219556047427,0.8299409437532251,0.6794442356309447
250,0.9359948394495413,0.13022945107563202,0.8269021271716072,0.7138019310253133
251,0.9362241972477064,0.13024461451712824,0.8294822544578866,0.7293810036022214
252,0.9369552752293578,0.13214444409791004,0.8329797603348432,0.7118546516180166
253,0.9354644495412844,0.12924497762434356,0.8298836075913079,0.7378356792419858
254,0.935536123853211,0.13129048965366155,0.8351011983257841,0.7985496814969578
255,0.9360091743119267,0.131794227950527,0.8293102459721347,0.7414292689116201
256,0.936697247706422,0.13058460623735066,0.8270741356573591,0.764188368279045
257,0.9358514908256881,0.12912473573238342,0.8333811134682645,0.7084624057829274
258,0.9362098623853211,0.12933824532764104,0.834011811249355,0.7382864894468326
259,0.9343463302752294,0.13408014160386553,0.8328650880110086,0.7357567544787529
260,0.9360951834862385,0.1312797889630887,0.8332664411444298,0.6901340374129046
261,0.935980504587156,0.12832636265297753,0.8293102459721347,0.7682188598259786
262,0.9366255733944954,0.1298058915403757,0.830800986181985,0.7573510989650497
263,0.9363962155963302,0.13051598599028919,0.8314890201249928,0.7343133800750574
264,0.9372993119266055,0.12865089608138477,0.8321197179060834,0.7441423683290639
265,0.9366112385321101,0.1277072721568936,0.8299982799151425,0.7542167174133315
266,0.9367689220183486,0.13120908463606612,0.8349865260019494,0.7450343615745885
267,0.9373853211009174,0.13010910967663422,0.8309156585058196,0.7710264536856128
268,0.9350487385321101,0.13009566009406642,0.8319477094203314,0.7754392217970532
269,0.9365538990825688,0.12950063413350818,0.8323490625537526,0.740942490571797
270,0.9373423165137614,0.12759416093195386,0.8271888079811938,0.7549052913215865
271,0.9377723623853211,0.13003722049686803,0.8315463562869102,0.7596172452430907
272,0.9374713302752293,0.12952093546676083,0.8281635227337882,0.779144138557417
273,0.9369409403669725,0.12766031561838037,0.8314316839630755,0.7414395252389957
274,0.9376290137614679,0.12898562273540354,0.8282208588957055,0.7932316936844294
275,0.9373996559633028,0.12769663841682571,0.8297115991055559,0.7100234566994691
276,0.9379443807339449,0.12839677644650016,0.8328077518490912,0.7753289689042256
277,0.9367689220183486,0.12764662760203072,0.8347571813542801,0.7575811789770013
278,0.9388618119266054,0.1270374626753245,0.8287368843529614,0.7411286899320502
279,0.9386467889908257,0.12591606747084552,0.8306863138581503,0.737291416795233
280,0.9365395642201835,0.12956312165559278,0.8334384496301818,0.7664683631483542
281,0.9375143348623853,0.12940755273501706,0.832234390229918,0.7515189080779593
282,0.9369696100917431,0.12936872359986817,0.8329224241729258,0.760994811402802
283,0.937456995412844,0.12842273969777834,0.8342984920589416,0.7688786508103158
284,0.9377150229357798,0.1267273756146747,0.8299982799151425,0.7725061870798264
285,0.9380877293577982,0.1275752176737857,0.832578407201422,0.7535737526265824
286,0.9385464449541284,0.12684446122062631,0.8321197179060834,0.7762177299246125
287,0.9357511467889909,0.13063907227831373,0.8297115991055559,0.7699276537299474
288,0.9384461009174312,0.1268432811834986,0.8314316839630755,0.7665768650298441
289,0.9390338302752294,0.12493963580778288,0.8287942205148787,0.7751234703179887
290,0.9376290137614679,0.1283971729502509,0.83240639871567,0.7757412581383365
291,0.9377580275229358,0.12521063215441045,0.8317183647726621,0.7656815004665899
292,0.9392201834862385,0.12474326387596735,0.8327504156871739,0.7581769119578585
293,0.9378297018348624,0.12732938294706936,0.8348718536781148,0.7120711557991319
294,0.9397075688073394,0.1253068549026107,0.8339544750874377,0.7897486472155795
295,0.9385751146788991,0.12698883981093628,0.836878619345221,0.8188963101876793
296,0.9390338302752294,0.12480716105794039,0.830800986181985,0.7685997650222927
297,0.9374713302752293,0.12872422040336542,0.8349865260019494,0.7708355604621442
298,0.9396788990825689,0.12393172349814975,0.8321197179060834,0.7730612095312326
299,0.9391771788990826,0.12737258854653224,0.8222578980563041,0.7914719737783825
300,0.9397649082568807,0.124852197667877,0.8289662290006307,0.8224573339332469
301,0.937456995412844,0.12757701668824248,0.833495785792099,0.7711320885334881
302,0.9396502293577982,0.12369937818086761,0.8348718536781148,0.8023579576599045
303,0.9392488532110091,0.12729254847412733,0.8333811134682645,0.8113280667206624
304,0.9391198394495412,0.12436707837767728,0.8345851728685282,0.7968663495311865
305,0.9386467889908257,0.12397911104602193,0.8301129522389771,0.8295704032521716
306,0.9392918577981652,0.12494372478472666,0.8336677942778511,0.7930628494360353
307,0.9392345183486238,0.12541793254268177,0.832578407201422,0.7749266512356636
308,0.9394065366972477,0.12391513821908162,0.8336677942778511,0.7695860494667032
309,0.9389621559633028,0.1257866751840509,0.8336677942778511,0.7739244912301758
310,0.939420871559633,0.12531387198373564,0.8315463562869102,0.8225458761836594
311,0.9380733944954128,0.1265019482874243,0.8297115991055559,0.7624887411190169
312,0.9388188073394496,0.1255148171750538,0.8314890201249928,0.775698289713464
313,0.9381020642201835,0.12488736398289794,0.8336677942778511,0.8069748396269534
314,0.9404673165137615,0.12331208118553692,0.8303422968866464,0.824103111070023
315,0.941069380733945,0.12313235111020873,0.8311450031534889,0.8099422964656867
316,0.9393061926605505,0.12526072474381322,0.83240639871567,0.7865991476417223
317,0.9401232798165138,0.12338636139933225,0.8313743478011582,0.7819076313979861
318,0.9388761467889908,0.12563970845038874,0.8332091049825124,0.7653361157836206
319,0.9396788990825689,0.12497678076861204,0.8337824666016856,0.7775976230953137
320,0.9386181192660551,0.12533519776407714,0.8329797603348432,0.8104850609883086
321,0.9403669724770642,0.12231466538073077,0.8293102459721347,0.7961237862613058
322,0.9396072247706422,0.12452941470130116,0.8323490625537526,0.7846928159343465
323,0.9398079128440368,0.12390553018499012,0.8329797603348432,0.8245875142144334
324,0.940581995412844,0.12477323031480159,0.8330944326586778,0.8070154384519316
325,0.9406823394495413,0.12290947162855946,0.8340691474112722,0.817091908676896
326,0.9403383027522936,0.12234877220455369,0.8315463562869102,0.8041481727390449
327,0.9394495412844037,0.12522417426829166,0.832578407201422,0.7946994032692208
328,0.9399655963302752,0.12455672908824261,0.8349291898400321,0.7932821017573114
329,0.9406823394495413,0.12118615538897548,0.8357318961068746,0.8416907049552761
330,0.9408686926605505,0.1227400717265699,0.83240639871567,0.8323763763676966
331,0.9410980504587156,0.12237813823339487,0.8315463562869102,0.8033249514152558
332,0.9404386467889908,0.12415285537971521,0.8309156585058196,0.8372037460426557
333,0.9424311926605504,0.12050369700460711,0.8330370964967605,0.8002213098595335
334,0.9391198394495412,0.1256202981157395,0.8323490625537526,0.8650371647162706
335,0.9404386467889908,0.12161754231846308,0.8316610286107448,0.8654296775523365
336,0.9400516055045871,0.12157886345035593,0.8294249182959693,0.8612081232601866
337,0.9388474770642202,0.12653359126720423,0.8279915142480362,0.7870485539240878
338,0.9403239678899082,0.12379650213636048,0.8309156585058196,0.8025729083178761
339,0.9397792431192661,0.12359350937538259,0.8321197179060834,0.8303294320710994
340,0.9407683486238532,0.12049723090048572,0.8344705005446935,0.838069958442409
341,0.9407826834862385,0.124433592730629,0.8310303308296543,0.7945468043605708
342,0.9414134174311927,0.12299469338309174,0.8297689352674732,0.7965435303922828
343,0.9409833715596331,0.12096839949086527,0.8321770540680007,0.8522305377791025
344,0.9404816513761468,0.12389677349758899,0.8294249182959693,0.8020485886999257
345,0.9408400229357798,0.1212996325070581,0.8309156585058196,0.8068913374736724
346,0.9390481651376147,0.12480004252267814,0.8325210710395046,0.8182406807279349
347,0.9413417431192661,0.12167786094840667,0.8318330370964968,0.8137752604945091
348,0.9401519495412844,0.12268031575335744,0.833495785792099,0.8383517359847917
349,0.9391628440366973,0.1256515267018844,0.8261567570666819,0.8612249306900828
350,0.9399512614678899,0.12319281688237717,0.8288515566767961,0.8062532187519759
351,0.9411840596330275,0.12270816050645032,0.8283928673814575,0.7704352920437265
352,0.9402379587155963,0.12223386626013495,0.8298262714293905,0.8561486444521932
353,0.9408830275229357,0.12176609629745928,0.8306863138581503,0.8089389161747548
354,0.9409833715596331,0.12112612332774907,0.8341264835731896,0.8227107080664973
355,0.941069380733945,0.12272540137993862,0.8336677942778511,0.8471827701816634
356,0.9412844036697248,0.12149750264900856,0.8310303308296543,0.7854270746207457
357,0.9413704128440367,0.12136030383202474,0.8325210710395046,0.8056550334540383
358,0.9414134174311927,0.11948723613894374,0.8328077518490912,0.8394786068198559
359,0.9411123853211009,0.1222035320140336,0.8315463562869102,0.8168014082010784
360,0.9410980504587156,0.12125632374981576,0.8336677942778511,0.8298838619149392
361,0.9423021788990825,0.11950601586316917,0.8306863138581503,0.849861666619125
362,0.9409977064220183,0.12100144837755462,0.8305143053723983,0.8551821583940392
363,0.9407683486238532,0.12261686515516426,0.8330944326586778,0.8281043299252913
364,0.9408113532110092,0.12126570284829065,0.8304569692104811,0.8115012731364025
365,0.9413417431192661,0.12169809808328197,0.8278768419242016,0.8167739254736202
366,0.9401376146788991,0.12434722811566802,0.829023565162548,0.811723150994265
367,0.9400229357798165,0.1230759830909371,0.8309156585058196,0.8029427953108452
368,0.9417001146788991,0.12138396183687258,0.8291955736483,0.7964538560876928
369,0.9414850917431192,0.12267702453878683,0.8357318961068746,0.778380853674894
370,0.9406393348623853,0.12067785843482685,0.8319477094203314,0.8845149517865857
